fsd_no;fsd_vr;fsd_id;fsd_li;v1_1;v1_2;v1_3;v1_4;v1_5;v1_6;v2;v3_1;v3_2;v3_3;v3_4;v3_5;v4_1;v4_2;v4_3;v4_4;v5_1;v5_2;v5_3;v5_4;bv1;bv2;bv3_1;bv3_2;bv3_3;bv3_4;bv3_5;bv3_6;bv3_7;bv3_8;bv4;bv5;bv6
3077;2;5021;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;4;3;3;2;2;3;2;2;2;3;3;2;2;2;1;49; ; ; ; ; ;5; ; ;4;5;,56321
3077;2;5022;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;2;2;2;3;2;1;2;9;4;1;2;1;2;3;2;41; ; ; ; ; ;5; ; ;1;5;,459924
3077;2;5023;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;4;1;1;1;1;1;2;2;2;4;1;1;1;1;2;60; ; ; ; ; ;5; ; ;6;5;,497423
3077;2;5024;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;1;2;1;2;71; ; ; ; ; ;9; ; ;9;5;,724943
3077;2;5025;(A) openly available for all users without registration (CC BY 4.0);1;2;2;9;1;1;1;4;1;2;3;1;2;3;1;1;9;2;2;2;2;54; ; ; ; ; ;3; ; ;9;5;,771237
3077;2;5026;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;2;3;3;3;2;4;3;3;3;2;4;3;3;2;42; ; ; ; ; ;8; ; ;4;5;1,275313
3077;2;5027;(A) openly available for all users without registration (CC BY 4.0);2;2;2;9;2;9;2;2;2;3;3;1;3;1;4;1;2;1;2;3;2;20; ; ; ; ; ;9; ; ;5;5;,794814
3077;2;5028;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;1;1;3;1;1;4;1;1;3;4;3;4;2;1;2;2;87; ; ; ; ; ;9; ; ;1;5;,724943
3077;2;5029;(A) openly available for all users without registration (CC BY 4.0);2;1;1;9;1;2;1;1;2;3;2;1;1;2;4;4;2;2;1;1;1;24; ; ; ; ; ;3; ; ;1;5;,753045
3077;2;5030;(A) openly available for all users without registration (CC BY 4.0);1;9;2;2;2;1;2;1;2;2;1;2;1;2;1;4;2;1;9;2;2;40; ; ; ; ; ;7; ; ;4;5;,773418
3077;2;5031;(A) openly available for all users without registration (CC BY 4.0);2;9;1;1;9;1;1;1;2;2;2;2;2;1;4;2;2;1;1;3;1;61; ; ; ; ; ;7; ; ;3;5;,947107
3077;2;5032;(A) openly available for all users without registration (CC BY 4.0);2;9;1;1;9;1;1;1;1;3;1;3;4;2;2;3;1;1;1;4;1;56; ; ; ; ; ;7; ; ;9;5;,947107
3077;2;5033;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;9;4;1;3;3;1;4;2;1;1;4;2;1;9;1;2;42; ; ; ; ; ;1; ; ;4;5;1,53282
3077;2;5034;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;1;2;2;3;1;2;3;2;2;2;1;4;9;4;1;34; ; ; ; ; ;4; ; ;5;5;1,050431
3077;2;5035;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;2;1;2;2;9;3;2;2;1;1;1;1;2;1;2;36; ; ; ; ; ;3; ; ;5;5;1,218966
3077;2;5036;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;4;1;1;3;3;1;4;2;2;1;2;2;1;2;59; ; ; ; ; ;7; ; ;4;5;1,429876
3077;2;5037;(A) openly available for all users without registration (CC BY 4.0);2;1;1;9;2;2;1;1;2;3;2;3;4;2;1;4;3;3;1;2;1;65; ; ; ; ; ;8; ; ;4;5;1,751163
3077;2;5038;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;1;1;1;9;1;1;3;1;1;1;4;3;4;1;4;2;24; ; ; ; ; ;5; ; ;4;5;,661266
3077;2;5039;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;9;1;2;2;4;2;2;3;2;4;3;1;1;1;1;2;23; ; ; ; ; ;4; ; ;5;5;,779192
3077;2;5040;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;2;3;1;3;1;2;2;4;2;1;4;1;2;2;50; ; ; ; ; ;4; ; ;5;5;,721922
3077;2;5041;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;1;1;9;1;1;1;1;1;2;2;2;3;2;1;1;1;2;58; ; ; ; ; ;9; ; ;5;5;,907
3077;2;5042;(A) openly available for all users without registration (CC BY 4.0);9;2;2;2;2;2;2;2;2;3;2;3;2;1;4;3;1;1;2;2;1;72; ; ; ; ; ;3; ; ;9;5;,934393
3077;2;5043;(A) openly available for all users without registration (CC BY 4.0);9;1;2;1;9;9;1;3;3;9;9;2;3;2;4;1;1;1;2;2;1;84; ; ; ; ; ;4; ; ;4;5;,791529
3077;2;5044;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;3;2;5;3;3;3;4;3;2;2;2;1;63; ; ; ; ; ;5; ; ;4;5;,77321
3077;2;5045;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;1;1;1;1;78; ; ; ; ; ;3; ; ;4;5;1,041503
3077;2;5046;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;2;1;2;3;2;1;3;3;2;1;1;2;1;3;1;1;55; ; ; ; ; ;5; ; ;3;5;,77321
3077;2;5047;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;2;1;1;2;2;1;1;2;3;2;2;4;1;1;1;1;35; ; ; ; ; ;2; ; ;9;5;5,324618
3077;2;5048;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;1;2;2;1;1;3;2;2;4;2;4;2;2;2;35; ; ; ; ; ;5; ; ;9;5;2,40856
3077;2;5049;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;1;1;2;1;2;2;1;1;1;2;3;4;1;1;3;2;68; ; ; ; ; ;4; ; ;9;5;,513409
3077;2;5050;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;2;1;2;1;1;2;9;3;2;3;1;3;1;2;50; ; ; ; ; ;5; ; ;5;5;,756566
3077;2;5051;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;3;1;2;4;2;2;2;2;3;1;3;2;1;1;2;43; ; ; ; ; ;4; ; ;3;5;,662
3077;2;5052;(A) openly available for all users without registration (CC BY 4.0);1;1;2;9;1;1;2;1;3;3;2;2;2;4;1;2;4;3;2;2;1;42; ; ; ; ; ;8; ; ;5;5;1,348314
3077;2;5053;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;3;2;1;2;2;2;2;3;2;2;2;1;42; ; ; ; ; ;6; ; ;3;5;,780298
3077;2;5054;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;9;2;1;1;1;1;1;9;9;9;9;2;2;2;2;2;27; ; ; ; ; ;4; ; ;9;5;,562892
3077;2;5055;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;1;1;1;1;2;2;3;1;3;1;1;9;1;2;3;1;33; ; ; ; ; ;5; ; ;5;5;,464015
3077;2;5056;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;1;2;1;3;2;1;1;4;2;2;1;1;1;2;33; ; ; ; ; ;6; ; ;4;5;,688163
3077;2;5057;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;2;1;3;2;2;2;3;2;2;3;1;2;9;2;1;2;50; ; ; ; ; ;9; ; ;2;5;,655221
3077;2;5058;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;2;3;4;2;3;4;9;9;2;4;4;4;4;1;43; ; ; ; ; ;4; ; ;3;5;,546764
3077;2;5059;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;1;2;2;2;3;3;2;2;2;1;1;2;2;50; ; ; ; ; ;7; ; ;4;5;,744271
3077;2;5060;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;1;3;1;2;2;1;2;2;1;1;1;1;1;2;58; ; ; ; ; ;8; ; ;3;5;1,125931
3077;2;5061;(A) openly available for all users without registration (CC BY 4.0);2;1;9;2;1;1;2;2;3;4;3;1;1;3;3;3;2;2;4;4;2;43; ; ; ; ; ;5; ; ;3;5;,409225
3077;2;5062;(A) openly available for all users without registration (CC BY 4.0);9;1;2;1;1;1;1;3;3;3;3;3;4;4;4;4;1;3;2;1;2;72; ; ; ; ; ;3; ; ;9;5;,675549
3077;2;5063;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;2;1;2;2;2;2;3;2;2;2;3;9;2;1;1;1;2;51; ; ; ; ; ;9; ; ;9;5;,655221
3077;2;5064;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;9;2;1;1;1;3;2;2;2;2;2;1;3;1;2;1;1;57; ; ; ; ; ;5; ; ;4;5;,856626
3077;2;5065;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;2;2;3;1;2;3;1;1;3;2;1;1;1;1;1;48; ; ; ; ; ;5; ; ;3;5;,856626
3077;2;5066;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;2;1;2;2;2;2;2;2;4;4;2;4;4;1;4;2;53; ; ; ; ; ;9; ; ;4;5;1,120036
3077;2;5067;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;1;2;1;1;1;4;2;4;4;4;2;1;4;2;56; ; ; ; ; ;6; ; ;1;5;,9167
3077;2;5068;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;1;2;2;1;1;4;3;1;4;1;1;1;1;2;65; ; ; ; ; ;5; ; ;1;5;,53665
3077;2;5069;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;9;1;2;2;9;1;1;9;3;2;9;2;2;2;1;1;1;32; ; ; ; ; ;2; ; ;4;5;1,241997
3077;2;5070;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;2;2;2;3;3;2;3;1;3;1;1;2;1;1;1;1;22; ; ; ; ; ;8; ; ;4;5;1,645106
3077;2;5071;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;1;1;9;1;3;2;4;2;3;4;2;2;1;4;1;1;1;59; ; ; ; ; ;7; ; ;6;5;1,156919
3077;2;5072;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;3;2;1;1;2;1;2;3;4;4;1;1;2;2;63; ; ; ; ; ;4; ; ;9;5;2,731132
3077;2;5073;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;2;9;1;2;2;3;2;4;2;2;3;3;1;2;2;4;1;27; ; ; ; ; ;9; ; ;9;5;3,35037
3077;2;5074;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;1;2;3;1;1;2;1;2;1;9;2;1;3;1;72; ; ; ; ; ;8; ; ;9;5;1,248728
3077;2;5075;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;1;1;1;9;3;1;1;1;2;3;1;2;2;9;2;2;45; ; ; ; ; ;9; ; ;5;5;,677761
3077;2;5076;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;9;2;1;4;2;3;3;2;2;4;1;1;9;2;2;26; ; ; ; ; ;3; ; ;9;5;,766138
3077;2;5077;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;3;4;4;4;4;1;3;3;3;3;3;3;2;2;53; ; ; ; ; ;4; ; ;3;5;,664439
3077;2;5078;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;9;5;1;5;2;2;4;2;1;2;4;2;2;1;2;19; ; ; ; ; ;6; ; ;2;5;,830948
3077;2;5079;(A) openly available for all users without registration (CC BY 4.0);1;9;2;1;1;1;1;1;2;1;2;2;1;3;3;1;4;2;2;1;2;31; ; ; ; ; ;6; ; ;5;5;,711835
3077;2;5080;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;2;3;3;2;2;3;2;1;1;4;1;4;4;1;55; ; ; ; ; ;5; ; ;4;5;,518365
3077;2;5081;(A) openly available for all users without registration (CC BY 4.0);9;2;1;1;1;1;1;3;2;1;1;2;1;4;4;3;3;1;1;1;2;45; ; ; ; ; ;5; ; ;5;5;,457816
3077;2;5082;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;9;2;1;2;2;3;2;1;3;2;2;2;3;1;1;4;1;26; ; ; ; ; ;9; ; ;1;5;,661774
3077;2;5083;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;2;9;2;1;3;2;1;1;1;3;1;3;1;2;4;1;54; ; ; ; ; ;2; ; ;5;5;1,010642
3077;2;5084;(A) openly available for all users without registration (CC BY 4.0);2;1;1;2;2;1;2;1;4;4;3;2;1;2;4;2;2;2;1;1;1;40; ; ; ; ; ;2; ; ;4;5;,935798
3077;2;5085;(A) openly available for all users without registration (CC BY 4.0);1;2;9;2;2;1;2;2;2;1;2;1;4;2;2;2;2;4;9;1;1;26; ; ; ; ; ;3; ; ;4;5;,693084
3077;2;5086;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;1;2;2;1;1;1;2;2;2;3;1;9;1;2;1;48; ; ; ; ; ;9; ; ;4;5;,767398
3077;2;5087;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;1;3;3;3;1;2;3;4;2;1;2;1;2;2;42; ; ; ; ; ;5; ; ;9;5;,423303
3077;2;5088;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;2;2;3;3;2;2;2;2;3;1;1;1;2;2;1;22; ; ; ; ; ;7; ; ;4;5;,751714
3077;2;5089;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;2;2;1;1;3;1;3;2;1;1;4;3;2;2;19; ; ; ; ; ;4; ; ;4;5;,582256
3077;2;5090;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;2;4;1;1;1;2;60; ; ; ; ; ;8; ; ;6;5;1,330301
3077;2;5091;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;2;2;2;2;1;2;1;2;9;1;1;4;1;1;2;1;65; ; ; ; ; ;8; ; ;4;5;1,248728
3077;2;5092;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;3;3;3;2;1;1;39; ; ; ; ; ;7; ; ;4;5;,80714
3077;2;5093;(A) openly available for all users without registration (CC BY 4.0);2;2;9;9;1;2;2;2;2;2;3;2;3;4;4;2;2;2;2;1;1;37; ; ; ; ; ;5; ; ;3;5;,479977
3077;2;5094;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;2;3;2;2;4;1;2;4;2;2;2;1;4;2;40; ; ; ; ; ;7; ; ;9;5;,711835
3077;2;5095;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;2;3;3;1;2;2;2;4;3;2;1;1;2;2;1;60; ; ; ; ; ;9; ; ;9;5;,767398
3077;2;5096;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;1;2;1;2;3;2;4;1;3;3;1;3;4;1;44; ; ; ; ; ;4; ; ;5;5;,565573
3077;2;5097;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;3;1;1;2;1;37; ; ; ; ; ;8; ; ;4;5;1,330918
3077;2;5098;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;1;2;3;4;1;2;2;2;9;2;2;2;2;1;29; ; ; ; ; ;4; ; ;6;5;,526735
3077;2;5099;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;1;1;1;1;1;3;1;3;4;2;1;2;3;1;34; ; ; ; ; ;3; ; ;4;5;,744187
3077;2;5100;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;9;1;2;2;1;3;1;2;4;2;2;1;2;2;2;37; ; ; ; ; ;9; ; ;5;5;,626666
3077;2;5101;(A) openly available for all users without registration (CC BY 4.0);9;9;1;1;1;2;1;2;2;2;3;2;2;9;2;2;2;3;1;1;1;50; ; ; ; ; ;3; ; ;9;5;,803707
3077;2;5102;(A) openly available for all users without registration (CC BY 4.0);1;1;1;2;2;1;2;3;2;4;3;3;2;3;3;1;2;2;1;2;2;68; ; ; ; ; ;6; ; ;4;5;,757901
3077;2;5103;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;2;1;1;1;3;1;3;4;1;1;1;2;4;1;2;1;46; ; ; ; ; ;8; ; ;4;5;1,437364
3077;2;5104;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;2;2;4;2;9;2;2;2;2;1;3;1;1;1;1;1;73; ; ; ; ; ;3; ; ;4;5;,698231
3077;2;5105;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;2;1;2;1;1;3;4;2;1;2;2;1;1;67; ; ; ; ; ;8; ; ;3;5;1,248728
3077;2;5106;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;1;2;2;3;1;3;1;2;1;2;2;1;1;2;2;2;51; ; ; ; ; ;3; ; ;7;5;,709828
3077;2;5107;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;1;1;9;3;3;3;4;3;9;9;9;9;9;9;9;9;2;91; ; ; ; ; ;3; ; ;4;5;,698788
3077;2;5108;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;1;2;1;1;2;1;3;4;2;4;4;1;3;1;29; ; ; ; ; ;9; ; ;4;5;,661774
3077;2;5109;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;1;3;2;2;2;1;4;4;1;1;4;2;1;2;2;58; ; ; ; ; ;5; ; ;4;5;,457816
3077;2;5110;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;3;5;2;1;1;1;9;3;4;3;1;1;2;1;90; ; ; ; ; ;9; ; ;4;5;,666687
3077;2;5111;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;1;3;1;5;1;3;1;2;4;3;2;1;3;1;38; ; ; ; ; ;9; ; ;9;5;,710568
3077;2;5112;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;2;4;2;2;3;2;3;4;4;4;2;3;1;4;3;2;60; ; ; ; ; ;9; ; ;9;5;,677761
3077;2;5113;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;3;2;1;9;1;1;77; ; ; ; ; ;9; ; ;3;5;,666687
3077;2;5114;(A) openly available for all users without registration (CC BY 4.0);1;1;2;9;9;1;1;1;1;1;1;1;2;2;2;3;2;1;1;1;2;55; ; ; ; ; ;7; ; ;4;5;,769874
3077;2;5115;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;2;2;3;2;3;3;3;2;3;3;2;2;2;3;2;2;50; ; ; ; ; ;8; ; ;5;5;1,269469
3077;2;5116;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;2;3;1;1;1;3;3;3;1;2;1;9;1;1;72; ; ; ; ; ;9; ; ;4;5;,666687
3077;2;5117;(A) openly available for all users without registration (CC BY 4.0);1;9;1;1;1;1;2;2;2;1;1;2;1;9;2;4;1;9;3;9;2;44; ; ; ; ; ;5; ; ;4;5;,423303
3077;2;5118;(A) openly available for all users without registration (CC BY 4.0);1;9;9;1;1;1;2;1;3;2;3;4;1;3;4;2;1;3;2;2;2;33; ; ; ; ; ;6; ; ;4;5;,711835
3077;2;5119;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;2;4;4;2;3;5;3;3;3;2;1;2;3;4;2;36; ; ; ; ; ;8; ; ;4;5;1,173767
3077;2;5120;(A) openly available for all users without registration (CC BY 4.0);2;9;2;2;2;1;1;5;1;2;1;1;4;2;1;2;1;1;2;2;1;83; ; ; ; ; ;4; ; ;3;5;,530646
3077;2;5121;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;2;1;2;5;3;4;1;3;3;2;1;2;1;1;3;3;1;62; ; ; ; ; ;8; ; ;4;5;1,437364
3077;2;5122;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;4;2;3;3;1;1;2;2;2;4;1;2;3;2;79; ; ; ; ; ;7; ; ;4;5;,757901
3077;2;5123;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;2;1;1;2;3;1;2;2;2;3;1;1;1;2;22; ; ; ; ; ;3; ; ;5;5;,766138
3077;2;5124;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;2;3;4;2;5;1;2;3;3;2;2;2;3;2;42; ; ; ; ; ;9; ; ;3;5;,626666
3077;2;5125;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;9;1;1;2;1;2;1;1;2;4;2;1;2;1;2;1;42; ; ; ; ; ;7; ; ;5;5;,80714
3077;2;5126;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;2;1;1;1;2;1;9;2;2;1;1;9;3;2;58; ; ; ; ; ;3; ; ;4;5;,709828
3077;2;5127;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;1;3;1;2;3;1;2;2;2;1;1;1;1;1;46; ; ; ; ; ;4; ; ;9;5;,610807
3077;2;5128;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;2;9;2;9;1;3;2;2;3;9;9;1;1;2;1;26; ; ; ; ; ;5; ; ;2;5;,447017
3077;2;5129;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;9;1;1;1;1;1;3;3;3;4;9;9;9;9;2;42; ; ; ; ; ;9; ; ;9;5;,626666
3077;2;5130;(A) openly available for all users without registration (CC BY 4.0);1;2;9;1;2;1;2;1;3;2;2;1;2;2;9;4;4;4;9;1;1;52; ; ; ; ; ;5; ; ;4;5;,518365
3077;2;5131;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;4;2;2;1;4;3;2;3;2;1;2;2;44; ; ; ; ; ;4; ; ;3;5;,498792
3077;2;5132;(A) openly available for all users without registration (CC BY 4.0);9;9;9;9;9;9;2;2;2;2;2;2;3;3;3;3;2;1;1;1;2;63; ; ; ; ; ;2; ; ;4;5;,892591
3077;2;5133;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;2;1;3;3;3;3;3;3;2;2;3;2;2;2;2;2;2;65; ; ; ; ; ;8; ; ;4;5;1,146549
3077;2;5134;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;1;2;2;2;2;1;1;3;1;2;2;2;2;1;9;1;2;27; ; ; ; ; ;8; ; ;4;5;1,435834
3077;2;5135;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;2;1;2;1;2;3;2;3;1;3;2;2;1;2;2;1;2;63; ; ; ; ; ;9; ; ;4;5;,677761
3077;2;5136;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;1;1;2;2;3;2;2;3;2;3;1;1;1;2;1;2;27; ; ; ; ; ;4; ; ;4;5;,582256
3077;2;5137;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;2;4;2;2;9;2;1;1;1;1;4;2;64; ; ; ; ; ;5; ; ;3;5;,457816
3077;2;5138;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;9;1;1;1;2;1;3;4;2;3;4;2;3;1;1;74; ; ; ; ; ;9; ; ;3;5;,666687
3077;2;5139;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;1;2;3;2;1;4;2;9;3;2;3;3;1;2;23; ; ; ; ; ;2; ; ;4;5;,963401
3077;2;5140;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;2;1;1;1;2;5;1;4;4;1;2;2;2;1;1;1;64; ; ; ; ; ;9; ; ;5;5;,767398
3077;2;5141;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;1;2;2;1;1;1;2;2;3;4;1;1;1;1;2;21; ; ; ; ; ;5; ; ;6;5;,494135
3077;2;5142;(A) openly available for all users without registration (CC BY 4.0);2;1;2;9;1;1;2;2;2;2;2;2;3;3;4;1;9;1;9;1;1;72; ; ; ; ; ;9; ; ;9;5;,666687
3077;2;5143;(A) openly available for all users without registration (CC BY 4.0);9;1;1;1;1;1;9;3;3;1;1;1;9;3;3;1;4;2;2;1;1;73; ; ; ; ; ;4; ; ;5;5;,530646
3077;2;5144;(A) openly available for all users without registration (CC BY 4.0);2;1;2;1;2;1;2;2;4;1;1;9;2;2;2;4;2;2;1;2;1;86; ; ; ; ; ;4; ; ;9;5;,530646
3077;2;5145;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;2;9;1;3;4;2;1;2;1;2;9;3;1;2;1;1;30; ; ; ; ; ;5; ; ;3;5;,479977
3077;2;5146;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;9;1;2;3;1;2;2;3;3;4;2;3;1;2;1;64; ; ; ; ; ;5; ; ;9;5;,518365
3077;2;5147;(A) openly available for all users without registration (CC BY 4.0);1;2;2;9;1;2;1;2;3;4;1;1;2;2;4;4;3;1;4;1;1;45; ; ; ; ; ;9; ; ;6;5;,767398
3077;2;5148;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;1;1;2;3;3;3;3;2;2;2;2;2;2;1;1;2;1;19; ; ; ; ; ;9; ; ;4;5;,661774
3077;2;5149;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;2;1;2;1;3;2;2;9;2;2;4;2;3;1;2;29; ; ; ; ; ;4; ; ;4;5;,582256
3077;2;5150;(A) openly available for all users without registration (CC BY 4.0);9;9;9;9;9;9;2;1;2;4;3;3;2;2;2;2;1;4;4;1;1;22; ; ; ; ; ;3; ; ;3;5;,693084
3077;2;5151;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;4;1;1;1;4;2;2;1;4;1;1;2;1;53; ; ; ; ; ;5; ; ;3;5;,886094
3077;2;5152;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;3;3;2;1;1;2;4;9;9;2;1;1;1;1;38; ; ; ; ; ;7; ; ;4;5;1,379726
3077;2;5153;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;2;1;2;3;9;3;9;3;2;4;2;1;3;2;2;70; ; ; ; ; ;6; ; ;4;5;1,295556
3077;2;5154;(A) openly available for all users without registration (CC BY 4.0);2;1;9;1;1;1;2;3;5;2;1;2;4;2;3;3;2;1;2;2;1;36; ; ; ; ; ;9; ; ;4;5;1,214645
3077;2;5155;(A) openly available for all users without registration (CC BY 4.0);1;2;2;2;1;1;3;2;1;2;1;1;2;2;2;3;2;3;2;1;1;27; ; ; ; ; ;8; ; ;4;5;2,220379
3077;2;5156;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;2;2;1;3;3;2;1;2;3;3;2;1;1;2;1;2;56; ; ; ; ; ;6; ; ;9;5;1,316023
3077;2;5157;(A) openly available for all users without registration (CC BY 4.0);1;2;9;2;1;1;1;3;3;4;2;1;4;2;4;1;1;2;2;2;1;28; ; ; ; ; ;8; ; ;9;5;1,943914
3077;2;5158;(A) openly available for all users without registration (CC BY 4.0);1;9;2;9;2;1;1;2;1;1;3;3;1;2;2;1;1;1;1;1;2;25; ; ; ; ; ;4; ; ;4;5;,995308
3077;2;5159;(A) openly available for all users without registration (CC BY 4.0);9;9;9;2;2;1;9;1;2;9;2;1;4;4;4;9;4;1;9;1;2;55; ; ; ; ; ;3; ; ;9;5;1,21338
3077;2;5160;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;9;1;1;2;4;2;1;1;1;9;1;3;4;4;2;1;1;70; ; ; ; ; ;7; ; ;2;5;1,294522
